carrier_name,bk_original_id,bk_transaction_id,booking_status,port_2_port_id,lead_time,transit_time,allocated_container_count,allocated_teu_count,pol_etd_for_most_recent_transaction,pol_etd_for_first_transaction,version_date,next_version,date_replaced,original_version_date
CMA CGM,2071772675,2.50203E+21,Confirmed,INMUN--USNYC,47,753,1,2,45693.375,45693.375,45691.4571,,,45686.51074
CMA CGM,2071771676,2.50203E+21,Confirmed,INMUN--USNYC,46,753,1,2,45693.375,45693.375,45691.47377,,,45686.51074
CMA CGM,2071636962,2.50203E+21,Confirmed,INMUN--USNYC,48,753,1,2,45693.375,45693.375,45691.38749,,,45684.63959
HAPAG-LLOYD,2071908494,2.50203E+21,Confirmed,INMUN--USNYC,66,660,2.9998,5.9998,45694.04167,45694.04167,45691.31307,,,45689.68007
HAPAG-LLOYD,2071903821,2.50203E+21,Confirmed,INMUN--USNYC,66,660,1.9999,3.9999,45694.04167,45694.04167,45691.30866,,,45689.82449
HAPAG-LLOYD,2071906634,2.50203E+21,Confirmed,INMUN--USNYC,66,660,1,2,45694.04167,45694.04167,45691.30236,,,45689.69404
HAPAG-LLOYD,2071906525,2.50203E+21,Confirmed,INMUN--USNYC,66,660,1,2,45694.04167,45694.04167,45691.29893,,,45689.49666
HAPAG-LLOYD,2071903803,2.50203E+21,Confirmed,INMUN--USNYC,66,660,0.9988,1.999,45694.04167,45694.04167,45691.31193,,,45689.71756
HAPAG-LLOYD,2071456782,2.50203E+21,Confirmed,INMUN--USNYC,66,660,1,1,45694.04167,45694.04167,45691.29469,,,45680.44598
HAPAG-LLOYD,2071908545,2.50203E+21,Confirmed,INMUN--USNYC,66,660,1,2,45694.04167,45694.04167,45691.30307,,,45689.84104
HAPAG-LLOYD,2071915283,2.50203E+21,Confirmed,INMUN--USNYC,71,655,1,2,45694.27083,45694.27083,45691.32872,,,45690.37912
HAPAG-LLOYD,2071910282,2.50203E+21,Confirmed,INMUN--USNYC,71,655,1,2,45694.27083,45694.27083,45691.32586,,,45690.38468
HAPAG-LLOYD,2071910338,2.50203E+21,Confirmed,INMUN--USNYC,71,655,1.9999,3.9999,45694.27083,45694.27083,45691.31891,,,45690.45406
HAPAG-LLOYD,2071781986,2.50203E+21,Confirmed,INMUN--USNYC,65,652,1,1,45694.27083,45694.27083,45691.56982,,,45686.72105
HAPAG-LLOYD,2071908463,2.50203E+21,Confirmed,INMUN--USNYC,71,655,1,2,45694.27083,45694.27083,45691.31982,,,45689.61068
HAPAG-LLOYD,2071906620,2.50203E+21,Confirmed,INMUN--USNYC,72,654,1,2,45694.3125,45694.3125,45691.31797,,,45689.66172
HAPAG-LLOYD,2071961888,2.50203E+21,Confirmed,INMUN--USNYC,63,648,1,2,45694.5,45694.5,45691.90786,2,45692.09403,45691.90786
MSC,2071926329,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,1,45699,45699,45691.32219,2,45692.84428,45691.32219
MSC,2071468695,2.50203E+21,Confirmed,INMUN--USNYC,174,840,1.9999,1.9999,45699,45699,45691.75803,7,45692.6825,45680.53237
MSC,2071382022,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.53611,6,45692.68248,45679.53268
MSC,2071175305,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56081,8,45692.67786,45677.40147
MSC,2071941341,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.50254,2,45692.71391,45691.50254
MSC,2071664467,2.50203E+21,Confirmed,INMUN--USNYC,176,840,1,1,45699,45699,45691.69015,5,45692.70125,45684.57641
MSC,2071755463,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.42673,4,45692.7079,45686.29506
MSC,2071922965,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.28264,2,45692.71468,45691.28264
MSC,2071543761,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.25079,5,45692.69069,45682.72594
MSC,2071945303,2.50203E+21,Confirmed,INMUN--USNYC,171,840,1,2,45699,45699,45691.91262,2,45692.7139,45691.91262
MSC,2070944536,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.43381,8,45692.67265,45673.28856
MSC,2071936754,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.45075,2,45692.71479,45691.45075
MSC,2071941860,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56113,2,45692.71402,45691.56113
MSC,2071933160,2.50203E+21,Confirmed,INMUN--USNYC,178,840,1,2,45699,45699,45691.59144,2,45692.71476,45691.59144
MSC,2071877574,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.57915,3,45692.70711,45688.5438
MSC,2071942853,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.56529,2,45692.71425,45691.56529
MSC,2071759248,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.48724,4,45692.70799,45686.36086
MSC,2071701628,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.53098,4,45692.70217,45685.3728
MSC,2071715507,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.46041,4,45692.70085,45685.46694
MSC,2071872530,2.50203E+21,Confirmed,INMUN--USNYC,176,840,1,2,45699,45699,45691.69061,3,45692.70699,45688.77073
MSC,2071939571,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,2,45699,45699,45691.46625,2,45692.71481,45691.46625
MSC,2071645923,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.55699,4,45692.69599,45684.43114
MSC,2071723311,2.50203E+21,Confirmed,INMUN--USNYC,175,840,1,1,45699,45699,45691.72235,6,45692.70073,45685.543
MSC,2071928316,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.55635,2,45692.71468,45691.55635
MSC,2071669118,2.50203E+21,Confirmed,INMUN--USNYC,176,840,1,1,45699,45699,45691.69679,6,45692.70217,45684.6187
MSC,2071724466,2.50203E+21,Confirmed,INMUN--USNYC,174,840,1,2,45699,45699,45691.77386,3,45692.70296,45685.55305
MSC,2071918374,2.50203E+21,Confirmed,INMUN--USNYC,188,840,1,1,45699,45699,45691.17985,2,45692.70696,45691.17985
MSC,2071941557,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.52731,2,45692.71423,45691.52731
MSC,2071820481,2.50203E+21,Confirmed,INMUN--USNYC,189,840,1,1,45699,45699,45691.13425,4,45692.70833,45687.4443
MSC,2071881514,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.47525,3,45692.7741,45688.55548
MSC,2071932975,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,1,45699,45699,45691.38911,2,45692.71478,45691.38911
MSC,2071934957,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,2,45699,45699,45691.46588,2,45692.7139,45691.46588
MSC,2071758488,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.55065,3,45692.7079,45686.78014
MSC,2071877328,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.48263,3,45692.71385,45688.5203
MSC,2071713285,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,2,45699,45699,45691.39855,4,45692.70083,45685.45124
MSC,2071945823,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.56117,2,45692.72327,45691.56117
MSC,2071939047,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,1,45699,45699,45691.38907,2,45692.71482,45691.38907
MSC,2071947662,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.54123,2,45692.71423,45691.54123
MSC,2071541961,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.46085,6,45692.69087,45681.52106
MSC,2071948801,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56527,2,45692.71425,45691.56527
MSC,2071934016,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,2,45699,45699,45691.38274,2,45692.70712,45691.38274
MSC,2071517387,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.51451,6,45692.68978,45681.27929
MSC,2071816335,2.50203E+21,Confirmed,INMUN--USNYC,173,840,1,1,45699,45699,45691.8276,4,45692.70838,45687.40793
MSC,2071931143,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56527,2,45692.71466,45691.56527
MSC,2071871496,2.50203E+21,Confirmed,INMUN--USNYC,178,840,1,1,45699,45699,45691.5923,3,45692.71465,45688.4415
MSC,2071946046,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,2,45699,45699,45691.47574,2,45692.7148,45691.47574
MSC,2071929171,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,1,45699,45699,45691.30595,2,45692.71466,45691.30595
MSC,2071938592,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.43381,2,45692.71479,45691.43381
MSC,2071946799,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.55634,2,45692.71402,45691.55634
MSC,2071948094,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,2,45699,45699,45691.48675,2,45692.71479,45691.48675
MSC,2071755717,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.25025,4,45692.70791,45686.32934
MSC,2071951028,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.57915,2,45692.71425,45691.57915
MSC,2071864074,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.55632,3,45692.7082,45688.28563
MSC,2071921632,2.50203E+21,Confirmed,INMUN--USNYC,187,840,1,2,45699,45699,45691.24192,2,45692.71468,45691.24192
MSC,2071949149,2.50203E+21,Confirmed,INMUN--USNYC,178,840,1,1,45699,45699,45691.59144,2,45692.71429,45691.59144
MSC,2071923890,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,2,45699,45699,45691.29222,2,45692.70713,45691.29222
MSC,2071954110,2.50203E+21,Confirmed,INMUN--USNYC,178,840,1,1,45699,45699,45691.5964,2,45692.65595,45691.5964
MSC,2071752535,2.50203E+21,Confirmed,INMUN--USNYC,188,840,1,2,45699,45699,45691.19066,3,45692.70783,45686.27624
MSC,2071946488,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.52162,2,45692.71471,45691.52162
MSC,2071724409,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.42396,5,45692.70079,45685.54901
MSC,2071857522,2.50203E+21,Confirmed,INMUN--USNYC,184,840,1,2,45699,45699,45691.33977,3,45692.70691,45688.20809
MSC,2071930007,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.28778,2,45692.71467,45691.28778
MSC,2071666164,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.2506,5,45692.70263,45684.57554
MSC,2071948532,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.54094,2,45692.71403,45691.54094
MSC,2071761151,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.48676,4,45692.70774,45686.3615
MSC,2071948443,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.52696,2,45692.71427,45691.52696
MSC,2071773207,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.53111,5,45692.70772,45686.53646
MSC,2071634055,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.42386,6,45692.69497,45684.51639
MSC,2071447380,2.50203E+21,Confirmed,INMUN--USNYC,187,840,1,2,45699,45699,45691.24181,7,45692.68202,45680.38237
MSC,2071883293,2.50203E+21,Confirmed,INMUN--USNYC,174,840,1,2,45699,45699,45691.77375,3,45692.71384,45688.55062
MSC,2071938202,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,1,45699,45699,45691.39855,2,45692.88104,45691.39855
MSC,2071722594,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.55698,4,45692.70067,45685.55929
MSC,2071436947,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.5311,8,45692.68206,45680.32151
MSC,2071877904,2.50203E+21,Confirmed,INMUN--USNYC,191,840,1,2,45699,45699,45691.07133,3,45692.71459,45688.57743
MSC,2071815154,2.50203E+21,Confirmed,INMUN--USNYC,177,840,1,1,45699,45699,45691.64531,3,45692.70822,45687.38652
MSC,2071870871,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,2,45699,45699,45691.28271,3,45692.707,45688.81466
MSC,2071178697,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.50196,6,45692.67335,45677.69901
MSC,2071945646,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.54122,2,45692.71392,45691.54122
MSC,2071818271,2.50203E+21,Confirmed,INMUN--USNYC,173,840,1,1,45699,45699,45691.82761,3,45692.70822,45687.41552
MSC,2071749771,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.43427,4,45692.7079,45686.29559
MSC,2071940642,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.44396,2,45692.71391,45691.44396
MSC,2071943931,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.57237,2,45692.71427,45691.57237
MSC,2071820900,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.43384,4,45692.70847,45687.48386
MSC,2071939065,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,1,45699,45699,45691.38967,2,45692.87927,45691.38967
MSC,2071880074,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,2,45699,45699,45691.29952,3,45692.70703,45688.81453
MSC,2071945500,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.53091,2,45692.7139,45691.53091
MSC,2071942864,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,2,45699,45699,45691.56584,2,45692.71428,45691.56584
MSC,2071934744,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.44393,2,45692.71477,45691.44393
MSC,2071710465,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,2,45699,45699,45691.33139,4,45692.7009,45685.45199
MSC,2071723523,2.50203E+21,Confirmed,INMUN--USNYC,171,840,1,2,45699,45699,45691.91227,3,45692.70157,45685.55925
MSC,2071876497,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,2,45699,45699,45691.29268,3,45692.70712,45688.82861
MSC,2071820123,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56597,4,45692.70727,45687.41505
MSC,2071665061,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,1,45699,45699,45691.40619,4,45692.70263,45684.5334
MSC,2071662519,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.46617,5,45692.70262,45684.57644
MSC,2071925053,2.50203E+21,Confirmed,INMUN--USNYC,171,840,1,2,45699,45699,45691.87947,2,45692.7146,45691.87947
MSC,2071714196,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,2,45699,45699,45691.4062,4,45692.70072,45685.4459
MSC,2071935223,2.50203E+21,Confirmed,INMUN--USNYC,183,840,1,2,45699,45699,45691.39911,2,45692.72773,45691.39911
MSC,2071946562,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,1,45699,45699,45691.53068,2,45692.71389,45691.53068
MSC,2071943916,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.57186,2,45692.71477,45691.57186
MSC,2071760690,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.48289,4,45692.70798,45686.40997
MSC,2071637815,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.44386,4,45692.69557,45684.4031
MSC,2071946044,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,1,45699,45699,45691.47572,2,45692.71469,45691.47572
MSC,2071948089,2.50203E+21,Confirmed,INMUN--USNYC,178,840,1,2,45699,45699,45691.6194,2,45692.71461,45691.6194
MSC,2071814905,2.50203E+21,Confirmed,INMUN--USNYC,171,840,1,1,45699,45699,45691.87949,4,45692.70736,45687.4485
MSC,2071711850,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.44392,3,45692.70107,45685.48528
MSC,2071917643,2.50203E+21,Confirmed,INMUN--USNYC,187,840,1,1,45699,45699,45691.24182,2,45692.71463,45691.24182
MSC,2071919842,2.50203E+21,Confirmed,INMUN--USNYC,186,840,1,1,45699,45699,45691.26978,2,45692.707,45691.26978
MSC,2071923568,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.44395,2,45692.71468,45691.44395
MSC,2071451103,2.50203E+21,Confirmed,INMUN--USNYC,191,840,1,2,45699,45699,45691.08248,6,45692.68209,45680.37859
MSC,2071658949,2.50203E+21,Confirmed,INMUN--USNYC,176,840,1,1,45699,45699,45691.69677,6,45692.7026,45684.52638
MSC,2071941409,2.50203E+21,Confirmed,INMUN--USNYC,176,840,1,2,45699,45699,45691.70638,2,45692.71392,45691.70638
MSC,2071817876,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.55065,3,45692.7071,45687.46463
MSC,2071935760,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,2,45699,45699,45691.44394,2,45692.7148,45691.44394
MSC,2071941342,2.50203E+21,Confirmed,INMUN--USNYC,171,840,1,2,45699,45699,45691.89092,2,45692.71392,45691.89092
MSC,2071935989,2.50203E+21,Confirmed,INMUN--USNYC,181,840,1,2,45699,45699,45691.46587,2,45692.7139,45691.46587
MSC,2071541085,2.50203E+21,Confirmed,INMUN--USNYC,184,840,1,1,45699,45699,45691.36292,7,45692.68994,45682.71426
MSC,2071663257,2.50203E+21,Confirmed,INMUN--USNYC,182,840,1,1,45699,45699,45691.43431,7,45692.70255,45684.54919
MSC,2071823867,2.50203E+21,Confirmed,INMUN--USNYC,185,840,1,1,45699,45699,45691.33103,3,45692.70684,45687.54086
MSC,2071698372,2.50203E+21,Confirmed,INMUN--USNYC,184,840,1,1,45699,45699,45691.33542,4,45692.70224,45685.25718
MSC,2071943642,2.50203E+21,Confirmed,INMUN--USNYC,180,840,1,2,45699,45699,45691.54126,2,45692.71404,45691.54126
MSC,2071863865,2.50203E+21,Confirmed,INMUN--USNYC,179,840,1,1,45699,45699,45691.56524,3,45692.71456,45688.38244
CMA CGM,2071936225,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40081,2,45692.51114,45691.40081
CMA CGM,2071938466,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.43551,2,45691.48624,45691.43551
CMA CGM,2071863713,2.50203E+21,Confirmed,INMUN--USNYC,208,755,1,2,45700.29167,45700.29167,45691.63556,,,45688.35906
CMA CGM,2071512768,2.50203E+21,Confirmed,INMUN--USNYC,208,755,1,2,45700.29167,45700.29167,45691.63488,,,45681.24147
CMA CGM,2071694348,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40637,,,45685.23426
CMA CGM,2071936360,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41535,2,45692.49745,45691.41535
CMA CGM,2071938276,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40424,2,45692.51181,45691.40424
CMA CGM,2071937347,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41186,2,45692.48954,45691.41186
CMA CGM,2071940230,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.4084,2,45692.49731,45691.4084
CMA CGM,2071936302,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40841,2,45692.49733,45691.40841
CMA CGM,2071935325,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40838,2,45692.49725,45691.40838
CMA CGM,2071935392,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41534,2,45692.49793,45691.41534
CMA CGM,2071940279,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41186,2,45692.51117,45691.41186
CMA CGM,2071936145,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.39514,2,45692.50348,45691.39514
CMA CGM,2071810835,2.50203E+21,Confirmed,INMUN--USNYC,215,755,1,2,45700.29167,45700.29167,45691.37358,,,45687.37863
CMA CGM,2071758550,2.50203E+21,Confirmed,INMUN--USNYC,209,755,1,1,45700.29167,45700.29167,45691.5903,,,45686.38769
CMA CGM,2071936246,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40422,2,45692.51864,45691.40422
CMA CGM,2071764408,2.50203E+21,Confirmed,INMUN--USNYC,204,755,1,2,45700.29167,45700.29167,45691.82942,,,45686.39888
CMA CGM,2071935264,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40422,2,45692.62989,45691.40422
CMA CGM,2071653243,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.44253,,,45684.45185
CMA CGM,2071939225,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40424,2,45692.50345,45691.40424
CMA CGM,2071757155,2.50203E+21,Confirmed,INMUN--USNYC,218,755,1,2,45700.29167,45700.29167,45691.24295,4,45692.33592,45686.34805
CMA CGM,2071933257,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40423,2,45692.49804,45691.40423
CMA CGM,2071933347,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41189,2,45692.49743,45691.41189
CMA CGM,2071934160,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.39513,2,45692.51785,45691.39513
CMA CGM,2071655166,2.50203E+21,Confirmed,INMUN--USNYC,203,755,1,1,45700.29167,45700.29167,45691.86266,,,45684.45549
CMA CGM,2071939224,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40423,2,45692.48889,45691.40423
CMA CGM,2071657678,2.50203E+21,Confirmed,INMUN--USNYC,210,755,1,1,45700.29167,45700.29167,45691.55148,,,45684.50204
CMA CGM,2071933369,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41535,2,45692.49727,45691.41535
CMA CGM,2071933400,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.4188,2,45692.49725,45691.4188
CMA CGM,2071872957,2.50203E+21,Confirmed,INMUN--USNYC,221,755,1,2,45700.29167,45700.29167,45691.11309,,,45688.48832
CMA CGM,2071939131,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.39514,2,45692.51864,45691.39514
CMA CGM,2071652887,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.44251,,,45684.44303
CMA CGM,2071869898,2.50203E+21,Confirmed,INMUN--USNYC,221,755,1,2,45700.29167,45700.29167,45691.11308,,,45688.48276
CMA CGM,2071936336,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41187,2,45692.51779,45691.41187
CMA CGM,2071937348,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.42302,2,45692.50348,45691.42302
CMA CGM,2071368653,2.50203E+21,Confirmed,INMUN--USNYC,209,755,1,2,45700.29167,45700.29167,45691.58962,,,45679.43977
CMA CGM,2071753224,2.50203E+21,Confirmed,INMUN--USNYC,209,755,1,2,45700.29167,45700.29167,45691.59029,,,45686.20497
CMA CGM,2071865499,2.50203E+21,Confirmed,INMUN--USNYC,208,755,1,2,45700.29167,45700.29167,45691.63488,,,45688.35697
CMA CGM,2071939129,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.39513,2,45692.50348,45691.39513
CMA CGM,2071651635,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.4348,,,45684.42832
CMA CGM,2071699390,2.50203E+21,Confirmed,INMUN--USNYC,211,755,1,1,45700.29167,45700.29167,45691.53471,,,45685.27114
CMA CGM,2071637147,2.50203E+21,Confirmed,INMUN--USNYC,211,755,1,1.5,45700.29167,45700.29167,45691.51192,5,45692.38724,45684.30332
CMA CGM,2071939401,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.41883,2,45692.50347,45691.41883
CMA CGM,2071575816,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.43415,,,45682.18212
CMA CGM,2071809908,2.50203E+21,Confirmed,INMUN--USNYC,205,755,1,2,45700.29167,45700.29167,45691.75433,,,45687.37581
CMA CGM,2071345239,2.50203E+21,Confirmed,INMUN--USNYC,215,755,1,2,45700.29167,45700.29167,45691.3638,4,45692.534,45679.27099
CMA CGM,2071938274,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40423,2,45692.49726,45691.40423
CMA CGM,2071935245,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.43549,2,45692.51182,45691.43549
CMA CGM,2071938145,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.39512,2,45692.50353,45691.39512
CMA CGM,2071939315,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41189,2,45692.50349,45691.41189
CMA CGM,2071936223,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40076,2,45692.49719,45691.40076
CMA CGM,2071934351,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.41187,2,45692.37337,45691.41187
CMA CGM,2071761696,2.50203E+21,Confirmed,INMUN--USNYC,213,755,1,2,45700.29167,45700.29167,45691.43413,,,45686.41209
CMA CGM,2071643429,2.50203E+21,Confirmed,INMUN--USNYC,204,755,1,2,45700.29167,45700.29167,45691.796,,,45684.34362
CMA CGM,2071656077,2.50203E+21,Confirmed,INMUN--USNYC,205,755,1,2,45700.29167,45700.29167,45691.76269,,,45684.44968
CMA CGM,2071938272,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40423,2,45692.51117,45691.40423
CMA CGM,2071935242,2.50203E+21,Confirmed,INMUN--USNYC,214,755,1,2,45700.29167,45700.29167,45691.40075,2,45692.50346,45691.40075
CMA CGM,2071927688,2.50203E+21,Confirmed,INMUN--USNYC,215,755,1,2,45700.29167,45700.29167,45691.35409,2,45692.85438,45691.35409
CMA CGM,2071699401,2.50203E+21,Confirmed,INMUN--USNYC,211,755,1,2,45700.29167,45700.29167,45691.51126,,,45685.27253
CMA CGM,2071812894,2.50203E+21,Confirmed,INMUN--USNYC,208,755,1,2,45700.29167,45700.29167,45691.64252,,,45687.39391
